Pl,horse_name,bar,Track,Gear,Rtg,jockey,trainer,Owner,Last 800m,Last 400m,Final,Second,total second to finish
1,SUPERNOVA,8,1400,"TT, SR",58,V DURIC,RB MARSH,TUDOR LODGE RACING STABLE,10,7,1,0,82
10,SUPERNOVA,8,1400,"TT, SR",63,Z ZURIMAN,RB MARSH,TUDOR LODGE RACING STABLE,10,9,10,8.8,83
10,SUPERNOVA,8,1400,"TT, SR",63,Z ZURIMAN,RB MARSH,TUDOR LODGE RACING STABLE,10,9,10,8.8,83
6,SUPERNOVA,13,1200,"TT, SR",63,N JUGLALL,RB MARSH,TUDOR LODGE RACING STABLE,12,9,6,1.3,69
5,SUPERNOVA,9,1400,"TT, SR",62,MM FIRDAUS,RB MARSH,TUDOR LODGE RACING STABLE,5,6,5,3.9,84
5,SUPERNOVA,9,1400,"TT, SR",61,J POWELL,RB MARSH,TUDOR LODGE RACING STABLE,12,11,5,4.6,83
1,SUPERNOVA,10,1700,"TT, SR",60,V DURIC,RB MARSH,TUDOR LODGE RACING STABLE,9,7,1,0,106
2,SUPERNOVA,10,1700,"TT, SR",65,D BEASLEY,RB MARSH,TUDOR LODGE RACING STABLE,11,9,2,0.3,106
4,SUPERNOVA,11,1400,"TT, SR",67,APP K NUH,RB MARSH,TUDOR LODGE RACING STABLE,2,1,4,5.2,83
6,SUPERNOVA,4,1700,"TT, SR",66,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,5,6,6,3.7,107
1,SUPERNOVA,10,1600,"TT, SR",64,V DURIC,RB MARSH,TUDOR LODGE RACING STABLE,10,8,1,0,96
3,SUPERNOVA,6,1700,"TT, SR",70,V DURIC,RB MARSH,TUDOR LODGE RACING STABLE,11,9,3,2,106
2,SUPERNOVA,9,1400,"TT, SR",72,V DURIC,RB MARSH,TUDOR LODGE RACING STABLE,2,2,2,0.2,83
7,SUPERNOVA,6,1700,"TT, SR",73,V DURIC,RB MARSH,TUDOR LODGE RACING STABLE,6,6,7,5.4,106
6,SUPERNOVA,11,1400,"TT, SR",78,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,3,3,6,2.4,83
8,SUPERNOVA,3,1000,"TT, SR",78,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,11,11,8,5.6,60
10,SUPERNOVA,3,1200,"PP, TT",77,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,10,12,10,5.7,74
6,SUPERNOVA,6,1000,"P, TT",75,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,9,10,6,4.2,60
6,SUPERNOVA,7,1200,"P, TT",74,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,9,10,6,3.3,73
8,SUPERNOVA,13,1400,"TT, SR",72,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,5,5,8,6.1,83
3,SUPERNOVA,1,1400,"TT, SR",70,V DURIC,RB MARSH,TUDOR LODGE RACING STABLE,4,3,3,2.1,82
7,SUPERNOVA,2,1600,"P, TT",70,V DURIC,RB MARSH,TUDOR LODGE RACING STABLE,9,9,7,6.8,101
3,SUPERNOVA,7,1700,"P, TT",68,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,3,3,3,0.3,108
3,SUPERNOVA,10,1600,"P, TT",69,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,2,1,3,5.8,95
2,SUPERNOVA,9,1600,"P, TT",69,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,3,3,2,0.5,96
4,SUPERNOVA,5,1600,"P, TT",70,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,3,2,4,3.6,101
8,SUPERNOVA,8,1600,"TT, SR",69,APP L HEWITSON,RB MARSH,TUDOR LODGE RACING STABLE,3,5,8,5.3,96
4,SUPERNOVA,7,1400,"TT, SR",67,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,8,7,4,1.6,83
6,SUPERNOVA,6,1400,"TT, SR",67,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,4,4,6,2.4,83
2,SUPERNOVA,7,1600,"TT, SR",65,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,2,2,2,0.2,95
8,SUPERNOVA,4,1600,"TT, SR",67,K A'ISISUHAIRI,RB MARSH,TUDOR LODGE RACING STABLE,3,3,8,7,101
4,SUPERNOVA,5,1400,"TT, SR",66 (-1),APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,8,7,4,1.4,84
2,SUPERNOVA,4,1600,"TT, SR",66,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,2,1,2,0.5,100
5,SUPERNOVA,3,1600,"TT, SR",67 (+1),APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,3,4,5,3.4,96
1,SUPERNOVA,2,1600,"TT, SR",66,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,3,2,1,0,98
4,SUPERNOVA,6,1400,"TT, SR",71,APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,2,4,4,3.1,83
5,SUPERNOVA,10,1600,"TT, SR",71 (+5),APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,2,2,5,5.8,99
4,SUPERNOVA,10,1400,"TT, SR",70 (-1),APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,8,9,4,1.1,84
9,SUPERNOVA,9,1700,"P, TT",70 (-1),A COLLETT,RB MARSH,TUDOR LODGE RACING STABLE,4,7,9,10.3,108
7,SUPERNOVA,6,1700,"P, TT",68 (-2),A COLLETT,RB MARSH,TUDOR LODGE RACING STABLE,3,3,7,5,107
1,SUPERNOVA,3,1600,TT,67 (-1),APP N ZYRUL,RB MARSH,TUDOR LODGE RACING STABLE,2,2,1,0,98
9,SUPERNOVA,10,1000,TT,72 (+5),K A'ISISUHAIRI,J ONG,TUDOR LODGE RACING STABLE,9,7,9,6.2,119
11,SUPERNOVA,7,1200,"P, TT",72 (+5),APP N ZYRUL,J ONG,TUDOR LODGE RACING STABLE,12,10,11,8.8,72
9,SUPERNOVA,10,1100,"P, TT",71 (-1),APP N ZYRUL,J ONG,TUDOR LODGE RACING STABLE,9,7,9,7.7,66
10,SUPERNOVA,10,1100,"P, TT",69 (-2),D MOOR,J ONG,TUDOR LODGE RACING STABLE,11,11,10,8.9,66
11,SUPERNOVA,8,1000,"P, TT",67 (-2),K A'ISISUHAIRI,J ONG,TUDOR LODGE RACING STABLE,11,10,11,7,60
10,SUPERNOVA,10,1200,"P, TT",65 (-2),APP N ZYRUL,J ONG,TUDOR LODGE RACING STABLE,11,11,10,12.4,74
5,SUPERNOVA,6,1600,TT,63 (-2),J POWELL,J ONG,TUDOR LODGE RACING STABLE,9,9,5,4.1,102
8,SUPERNOVA,6,1600,TT,61 (-2),APP N ZYRUL,J ONG,TUDOR LODGE RACING STABLE,4,4,8,5.7,100
11,SUPERNOVA,3,1100,"P, TT",59 (-2),APP N ZYRUL,J ONG,TUDOR LODGE RACING STABLE,10,10,11,13.3,66
12,SUPERNOVA,3,1600,"P, TT",57 (-2),TH KOH,J ONG,TUDOR LODGE RACING STABLE,7,10,12,19.6,103
12,SUPERNOVA,6,1000,"P, TT",55 (-2),TH KOH,J ONG,TUDOR LODGE RACING STABLE,11,12,12,11.4,60
1,SUPERSONICSURPRISE,5,1100,,57,G MOSSE,T KIESER,HO SIEW HOONG,4,3,1,0,67
5,SUPERSONICSURPRISE,4,1000,,62,G MOSSE,T KIESER,HO SIEW HOONG,9,6,5,1.3,60
12,SUPERSONICSURPRISE,12,1200,,62,D DAVID,T KIESER,HO SIEW HOONG,7,10,12,11,71
6,SUPERSONICSURPRISE,4,1000,,61,M NUNES,T KIESER,HO SIEW HOONG,7,6,6,2.3,119
6,SUPERSONICSURPRISE,6,1100,,60,N JUGLALL,T KIESER,HO SIEW HOONG,6,5,6,4.8,66
7,SUPERSONICSURPRISE,8,1200,,58,V DURIC,T KIESER,HO SIEW HOONG,5,5,7,5.6,72
12,SUPERSONICSURPRISE,9,1100,,56,J POWELL,T KIESER,HO SIEW HOONG,9,9,12,8.8,66
7,SUPERSONICSURPRISE,8,1000,,54,B VORSTER,T KIESER,HO SIEW HOONG,8,9,7,5.5,60
7,SUPERSONICSURPRISE,1,1100,EM,52,A MUNRO,T KIESER,HO SIEW HOONG,9,6,7,7.2,66
1,SUPERSONICSURPRISE,6,1200,,50,R SHAFIQ,T KIESER,HO SIEW HOONG,7,5,1,0,72
2,SUPERSONICSURPRISE,3,1100,,57,R SHAFIQ,T KIESER,HO SIEW HOONG,3,3,2,0.8,65
5,SUPERSONICSURPRISE,10,1100,,59,R SHAFIQ,T KIESER,HO SIEW HOONG,6,6,5,6.2,68
7,SUPERSONICSURPRISE,9,1200,,58,APP CC WONG,T KIESER,HO SIEW HOONG,8,8,7,5.3,72
9,SUPERSONICSURPRISE,9,1200,,62,A MUNRO,T KIESER,HO SIEW HOONG,7,9,9,11.2,74
8,SUPERSONICSURPRISE,2,1100,,61,A MUNRO,H TAKAOKA,HO SIEW HOONG,7,7,8,10.6,68
6,SUPERSONICSURPRISE,11,1200,,61,A MUNRO,H TAKAOKA,HO SIEW HOONG,10,11,6,6.9,74
10,SUPERSONICSURPRISE,1,1200,,59,A MUNRO,H TAKAOKA,HO SIEW HOONG,2,3,10,10.5,75
7,SUPERSONICSURPRISE,11,1000,,57,A MUNRO,H TAKAOKA,HO SIEW HOONG,7,8,7,4,60
10,SUPERSONICSURPRISE,5,1200,,55,A MUNRO,H TAKAOKA,HO SIEW HOONG,8,6,10,9.2,73
3,SUPERSONICSURPRISE,5,1000,,53,D MOOR,H TAKAOKA,HO SIEW HOONG,5,5,3,3.5,119
6,SUPERSONICSURPRISE,2,1000,,53,D MOOR,H TAKAOKA,HO SIEW HOONG,8,7,6,5.8,60
5,SUPERSONICSURPRISE,7,1200,,51,O PLACAIS,H TAKAOKA,HO SIEW HOONG,4,4,5,3.4,73
6,SUPERSONICSURPRISE,5,1600,,49,B VORSTER,H TAKAOKA,HO SIEW HOONG,5,4,6,2.4,102
7,SUPERSONICSURPRISE,2,1600,,47,O PLACAIS,H TAKAOKA,HO SIEW HOONG,2,2,7,8.7,102
5,SUPERSONICSURPRISE,5,1200,,45,B VORSTER,H TAKAOKA,HO SIEW HOONG,4,4,5,3.6,73
6,SUPERSONICSURPRISE,3,1200,,45,B VORSTER,H TAKAOKA,HO SIEW HOONG,3,3,6,3.8,71
7,SUPERSONICSURPRISE,10,1000,B,45,N JUGLALL,HW TAN,HO SIEW HOONG,8,11,7,6.3,60
1,SUPERSONICSURPRISE,3,1200,B,43,R CURATOLO,HW TAN,HO SIEW HOONG,2,1,1,0,73
3,SUPERSONICSURPRISE,5,1000,B,50,B VORSTER,HW TAN,HO SIEW HOONG,8,6,3,4.1,61
2,SUPERSONICSURPRISE,6,1200,B,50,N JUGLALL,HW TAN,HO SIEW HOONG,3,2,2,2,73
1,SUPERSONICSURPRISE,4,1100,B,51,N JUGLALL,HW TAN,HO SIEW HOONG,5,3,1,0,67
4,SUPERSONICSURPRISE,2,1000,B,56,M LERNER,HW TAN,HO SIEW HOONG,6,3,4,6.5,60
7,SUPERSONICSURPRISE,7,1000,B,56,M LERNER,HW TAN,HO SIEW HOONG,6,5,7,2.6,60
5,SUPERSONICSURPRISE,7,1100,B,55,APP I AMIRUL,HW TAN,HO SIEW HOONG,6,6,5,5.4,66
2,SUPERSONICSURPRISE,3,1100,B,53 (-2),APP WH KOK,HW TAN,HO SIEW HOONG,3,1,2,2.3,66
7,SUPERSONICSURPRISE,8,1200,B,53,M LERNER,HW TAN,HO SIEW HOONG,3,3,7,8,73
2,SUPERSONICSURPRISE,9,1100,B,52,APP WH KOK,HW TAN,HO SIEW HOONG,1,1,2,1.8,65
2,SUPERSONICSURPRISE,3,1100,B,52 (-1),APP WH KOK,HW TAN,HO SIEW HOONG,3,1,2,1.5,66
2,SUPERSONICSURPRISE,3,1100,B,52 (-1),APP WH KOK,HW TAN,HO SIEW HOONG,3,2,2,1,65
7,SUPERSONICSURPRISE,6,1100,B,53 (+1),APP WH KOK,HW TAN,HO SIEW HOONG,2,2,7,6.5,66
4,SUPERSONICSURPRISE,10,1000,B,53 (+1),APP J SEE,HW TAN,HO SIEW HOONG,4,3,4,1.4,119
10,SUPERSONICSURPRISE,10,1100,B,53 (+1),I SAIFUDIN,HW TAN,HO SIEW HOONG,5,8,10,8.7,66
2,SUPERSONICSURPRISE,2,1000,B,51 (-2),CC WONG,HW TAN,HO SIEW HOONG,3,3,2,0.1,60
9,SUPERSONICSURPRISE,11,1100,B,53 (+2),CC WONG,HW TAN,HO SIEW HOONG,8,9,9,7.6,66
5,SUPERSONICSURPRISE,5,1100,B,52 (-1),D MOOR,HW TAN,HO SIEW HOONG,1,2,5,6.3,67
6,SUPERSONICSURPRISE,7,1000,B,50 (-2),APP T KRISNA,HW TAN,HO SIEW HOONG,5,6,6,2.2,119
6,SUPERSONICSURPRISE,1,1000,B,49 (-1),I SAIFUDIN,HW TAN,HO SIEW HOONG,6,7,6,4.9,61
1,SUPERSONICSURPRISE,9,1000,B,48 (-1),I SAIFUDIN,HW TAN,HO SIEW HOONG,4,4,1,0,60
7,SUPERSONICSURPRISE,7,1100,B,53 (+5),I SAIFUDIN,HW TAN,HO SIEW HOONG,4,3,7,4.3,67
8,SUPERSONICSURPRISE,5,1000,B,53 (+5),I SAIFUDIN,HW TAN,HO SIEW HOONG,4,1,8,3.9,61
7,SUPERSONICSURPRISE,4,1000,B,52 (-1),I SAIFUDIN,HW TAN,HO SIEW HOONG,8,5,7,6.4,119
9,SUPERSONICSURPRISE,12,1200,B,50 (-2),I SAIFUDIN,HW TAN,HO SIEW HOONG,8,8,9,7.3,73
9,SUPERSONICSURPRISE,9,1100,B,48 (-2),T REHAIZAT,HW TAN,HO SIEW HOONG,4,3,9,6.4,67
6,SUPERSONICSURPRISE,3,1000,WK,46 (-2),I SAIFUDIN,HW TAN,HO SIEW HOONG,6,6,6,4.8,61
9,SUPERSONICSURPRISE,6,1100,WK,44 (-2),JP VAN DERMERWE,HW TAN,HO SIEW HOONG,6,3,9,5.8,66
11,SUPERSONICSURPRISE,2,1000,B,42 (-2),I SAIFUDIN,HW TAN,HO SIEW HOONG,4,7,11,3.6,61
10,SUPERSONICSURPRISE,7,1100,B,41 (-1),APP WH KOK,HW TAN,HO SIEW HOONG,7,7,10,5.9,66
8,SUPERSONICSURPRISE,2,1000,B,39 (-2),I SAIFUDIN,HW TAN,HO SIEW HOONG,7,7,8,7,60
5,SUPERSONICSURPRISE,3,1200,,37 (-2),I AZHAR,HW TAN,HO SIEW HOONG,5,4,5,4.3,71
12,SUPERSONICSURPRISE,5,1200,,35 (-2),M KELLADY,HW TAN,HO SIEW HOONG,6,8,12,6,73
10,SUPERSONICSURPRISE,8,1200,,33 (-2),CC WONG,HW TAN,HO SIEW HOONG,9,11,10,13.5,73
11,SUPERSONICSURPRISE,3,1100,VIS,31 (-2),M ZAKI,HW TAN,HO SIEW HOONG,1,2,11,9,67
6,SUPERSONICSURPRISE,9,1100,,29 (-2),APP WH KOK,HW TAN,HO SIEW HOONG,10,9,6,3.6,67
8,SUPERSONICSURPRISE,7,1000,,27 (-2),APP WH KOK,HW TAN,HO SIEW HOONG,7,9,8,9.4,60
8,SUPERSONICSURPRISE,5,1200,B,25 (-2),I SAIFUDIN,HW TAN,HO SIEW HOONG,3,3,8,7.1,73
8,SUPERSONICSURPRISE,8,1200,B,23 (-2),APP PH SEOW,HW TAN,HO SIEW HOONG,1,3,8,6.9,73
7,SUPERSONICSURPRISE,9,1100,"B, TT",22 (-1),APP PH SEOW,HW TAN,HO SIEW HOONG,2,2,7,3.7,66
7,SUPERSONICSURPRISE,11,1100,TT,22 (-1),I SAIFUDIN,HW TAN,HO SIEW HOONG,10,9,11,10,72
5,SUPERSONICSURPRISE,1,1100,TT,22 (-1),I SAIFUDIN,HW TAN,HO SIEW HOONG,8,3,6,8.2,72
12,SUPERSONICSURPRISE,1,1100,TT,22 (-1),I SAIFUDIN,HW TAN,HO SIEW HOONG,8,7,3,2,107
7,SUPERSONICSURPRISE,11,1100,"B, TT",22 (-1),APP T KRISNA,HW TAN,HO SIEW HOONG,4,3,6,3.6,60
10,SUPERSONICSURPRISE,9,1100,"B, TT",22 (-1),APP T KRISNA,HW TAN,HO SIEW HOONG,3,3,8,3.5,67
11,SUPERSONICSURPRISE,12,1100,"B, TT",22 (-1),M ZAKI,HW TAN,HO SIEW HOONG,2,1,9,7.1,111
5,SUPERSONICSURPRISE,9,1000,"BP1, TT",22 (-1),APP WH KOK,HW TAN,HO SIEW HOONG,3,4,4,3.4,72
10,SUPERSONICSURPRISE,9,1100,"BP, TT",22 (-1),S SHAFRIZAL,HW TAN,HO SIEW HOONG,7,6,9,11.6,73
9,SUPERSONICSURPRISE,10,1200,"BP, TT",22 (-1),APP WH KOK,HW TAN,HO SIEW HOONG,3,6,3,3.3,84
3,SUPERSONICSURPRISE,8,1000,"B, TT",22 (-1),K A'ISISUHAIRI,HW TAN,HO SIEW HOONG,7,6,10,10.2,74
11,SUPERSONICSURPRISE,2,1100,"B, TT",22 (-1),K A'ISISUHAIRI,HW TAN,HO SIEW HOONG,5,3,4,5.4,125
7,SUPERSONICSURPRISE,6,1100,B,22 (-1),K A'ISISUHAIRI,HW TAN,HO SIEW HOONG,3,3,2,0.5,99
7,SUPERSONICSURPRISE,1,1000,B,22 (-1),K A'ISISUHAIRI,HW TAN,HO SIEW HOONG,5,4,3,2,109
10,SUPERSONICSURPRISE,8,1100,"B, TT",22 (-1),K A'ISISUHAIRI,HW TAN,HO SIEW HOONG,9,11,12,14.8,61
4,SUPERSONICSURPRISE,10,1100,TT,22 (-1),TH KOH,HW TAN,HO SIEW HOONG,9,8,5,4.8,106
9,SUPERSONICSURPRISE,8,1100,TT,22 (-1),TH KOH,HW TAN,HO SIEW HOONG,8,8,3,0.6,70
10,SUPERSONICSURPRISE,6,1000,TT,22 (-1),I SAIFUDIN,HW TAN,HO SIEW HOONG,9,6,1,0,97
11,SUPERSONICSURPRISE,5,1100,"WK, TT",22 (-1),M ZAKI,HW TAN,HO SIEW HOONG,11,11,2,0.1,71
9,SUPERTEN,11,1200,TT,40,N JUGLALL,S YEOH,TAN KAH SOON,5,6,9,4.4,72
10,SUPERTEN,2,1400,TT,38,APP I AMIRUL,S YEOH,TAN KAH SOON,8,8,10,7,84
4,SUPERTEN,10,1200,TT,36,APP I AMIRUL,S YEOH,TAN KAH SOON,4,5,4,1.9,71
1,SUPERTEN,11,1200,"B, TT",36,A MUNRO,S YEOH,TAN KAH SOON,1,1,1,0,73
3,SUPERTEN,4,1200,"B, TT",42,A MUNRO,S YEOH,TAN KAH SOON,6,5,3,1.3,72
12,SUPERTEN,3,1200,"B, TT",43,A MUNRO,S YEOH,TAN KAH SOON,11,11,12,10.5,74
5,SUPERTEN,1,1200,"B, TT",43,APP S SHAFRIZAL,S YEOH,TAN KAH SOON,1,4,5,6.2,74
5,SUPERTEN,8,1100,"B, TT",41,M RODD,S YEOH,TAN KAH SOON,4,3,5,2.3,66
11,SUPERTEN,8,1100,"B, TT",41,APP I AMIRUL,KS TAN,TAN KAH SOON,12,11,11,7.1,67
6,SUPERTEN,9,1100,"B, TT",45,MM FIRDAUS,KS TAN,TAN KAH SOON,8,8,6,5,67
10,SUPERTEN,4,1200,"B, TT",45,APP A SYAHIR,KS TAN,TAN KAH SOON,3,6,10,12.2,75
7,SUPERTEN,8,1000,"B, TT",44,APP A SYAHIR,KS TAN,TAN KAH SOON,7,8,7,5.1,62
2,SUPERTEN,5,1100,"B, TT",43,APP A SYAHIR,KS TAN,TAN KAH SOON,7,3,2,1,67
2,SUPERTEN,5,1000,"B, TT",43,APP A SYAHIR,KS TAN,TAN KAH SOON,5,6,2,1.3,61
3,SUPERTEN,11,1200,"B, TT",43,APP A SYAHIR,KS TAN,TAN KAH SOON,3,3,3,0.3,75
3,SUPERTEN,9,1200,"B, TT",43,APP A SYAHIR,KS TAN,TAN KAH SOON,6,4,3,3.6,74
3,SUPERTEN,1,1100,"B, TT",43,APP A SYAHIR,KS TAN,TAN KAH SOON,2,2,3,1.5,67
6,SUPERTEN,9,1100,"B, TT",43,APP A SYAHIR,KS TAN,TAN KAH SOON,7,8,6,7.7,67
4,SUPERTEN,12,1200,"B, TT",41,APP A SYAHIR,KS TAN,TAN KAH SOON,5,7,4,4.5,74
1,SUPERTEN,9,1100,"B, TT",41,APP A SYAHIR,KS TAN,TAN KAH SOON,4,5,1,0,66
2,SUPERTEN,4,1100,"B, TT",46 (+5),APP WH KOK,KS TAN,TAN KAH SOON,8,8,2,0.5,66
1,SUPERTEN,2,1100,"B, TT",48 (+2),CC WONG,KS TAN,TAN KAH SOON,4,3,1,0,66
8,SUPERTEN,6,1200,"B, TT",53 (+5),APP S SHAFRIZAL,KS TAN,TAN KAH SOON,6,6,8,7.7,74
4,SUPERTEN,11,1000,"B, TT",53 (+5),JP VAN DERMERWE,KS TAN,TAN KAH SOON,9,12,4,1.3,60
5,SUPERTEN,5,1000,"B, TT",52 (-1),CC WONG,KS TAN,TAN KAH SOON,4,4,5,5.4,119
9,SUPERTEN,5,1100,"B, TT, EM",50 (-2),JP VAN DERMERWE,KS TAN,TAN KAH SOON,10,10,9,7.2,66
1,SUPERTEN,10,1200,"B, TT",48 (-2),CC WONG,KS TAN,TAN KAH SOON,8,7,1,0,72
11,SUPERTEN,4,1000,"B, TT",53 (+5),J SEE,KS TAN,TAN KAH SOON,12,11,11,8.6,60
10,SUPERTEN,4,1200,"B, TT",53 (+5),I SAIFUDIN,KS TAN,TAN KAH SOON,6,8,6,3.4,119
7,SUPERTEN,6,1000,TT,52 (-1),I SAIFUDIN,KS TAN,TAN KAH SOON,5,7,8,14.1,61
10,SUPERTEN,8,1000,TT,50 (-2),I SAIFUDIN,KS TAN,TAN KAH SOON,9,10,8,5.1,72
6,SUPERTEN,3,1200,"B, TT",48 (-2),S SHAFRIZAL,KS TAN,TAN KAH SOON,7,9,6,3.7,112
9,SUPREME FIGHTER,11,1200,,,APP S SHAFRIZAL,J TAN,BLUEBERRY STABLE,2,3,9,7.5,72
8,SUPREME FIGHTER,3,1200,,,APP S SHAFRIZAL,J TAN,BLUEBERRY STABLE,2,1,8,8.9,72
12,SUPREME FIGHTER,5,1200,,,T SEE,J TAN,BLUEBERRY STABLE,11,11,12,31.1,77
7,SUPREME FIGHTER,6,1000,SR,46,N ZYRUL,J TAN,BLUEBERRY STABLE,4,4,7,3.2,60
10,SUPREME FIGHTER,7,1200,SR,44 (-2),L BEUZELIN,J TAN,BLUEBERRY STABLE,2,2,10,7.3,73
3,SUPREME FIGHTER,3,1000,BB,42 (-2),APP K HAKIM,J TAN,BLUEBERRY STABLE,6,5,3,1.8,60
11,SUPREME FIGHTER,13,1200,B,42 (-2),APP F YUSOFF,J TAN,BLUEBERRY STABLE,13,12,2,2,71
10,SUPREME FIGHTER,12,1000,B,40 (-2),T SEE,J TAN,BLUEBERRY STABLE,12,12,11,14.5,67
11,SUPREME FIGHTER,4,1200,B,38 (-2),S SHAFRIZAL,J TAN,BLUEBERRY STABLE,3,8,7,5.4,86
11,SUPREME HAPPINESS,8,1200,WK,,APP S SHAFRIZAL,L KHOO,LEE FOO FUN,10,11,11,20,75
12,SUPREME HAPPINESS,7,1200,WK,,APP N ZYRUL,L KHOO,LEE FOO FUN,11,12,12,11,74
12,SUPREME HAPPINESS,4,1200,,,M ZAKI,L KHOO,LEE FOO FUN,11,10,12,9.8,73
12,SUPREME HAPPINESS,12,1600,,46,CS CHIN,L KHOO,LEE FOO FUN,12,12,12,24.4,103
11,SUPREME HAPPINESS,8,1200,WK,43 (-3),T REHAIZAT,L KHOO,LEE FOO FUN,9,11,11,12.7,75
12,SUPREME HAPPINESS,4,1100,WK,40 (-3),N ZYRUL,L KHOO,LEE FOO FUN,12,12,12,15.3,68
4,SUPREME HAPPINESS,1,1200,BB,36 (-4),APP T KRISNA,L KHOO,LEE FOO FUN,6,4,4,5.3,72
14,SUPREME HAPPINESS,12,1400,B,34 (-2),N ZYRUL,L KHOO,LEE FOO FUN,14,14,14,26.6,88
8,SUPREME HAPPINESS,7,1600,,32 (-2),T REHAIZAT,L KHOO,LEE FOO FUN,5,5,10,22.5,99
14,SUPREME HAPPINESS,5,1400,,29 (-3),K A'ISISUHAIRI,L KHOO,LEE FOO FUN,13,14,12,25.6,110
8,SUPREME INFINITY,8,1200,,,S NOH,D KOH,SUPREME STABLE,12,12,8,6.9,72
5,SUPREME INFINITY,5,1200,,,T REHAIZAT,D KOH,SUPREME STABLE,8,7,5,12,74
7,SUPREME INFINITY,8,1600,WK,,T REHAIZAT,D KOH,SUPREME STABLE,9,10,7,9,97
9,SUPREME JUSTICE,8,1100,BB,56,D BEASLEY,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,12,12,9,8.6,67
7,SUPREME JUSTICE,11,1200,B,56,O PLACAIS,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,10,10,7,3.6,70
7,SUPREME JUSTICE,11,1200,B,56,O PLACAIS,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,10,10,7,3.6,70
9,SUPREME JUSTICE,8,1400,B,55,D BEASLEY,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,12,12,9,8.2,84
11,SUPREME JUSTICE,11,1600,B,53,D BEASLEY,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,3,3,11,5.2,96
1,SUPREME JUSTICE,12,1600,B,51,D BEASLEY,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,1,1,1,0,95
12,SUPREME JUSTICE,6,1600,B,57,J POWELL,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,2,2,12,13.8,98
4,SUPREME JUSTICE,11,1400,EM,57,J POWELL,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,8,7,4,1.7,83
10,SUPREME JUSTICE,10,1400,EM,57,J POWELL,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,8,10,10,5.8,83
7,SUPREME JUSTICE,6,1800,B,55,D BEASLEY,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,1,1,7,4.8,109
2,SUPREME JUSTICE,4,1600,B,53,M KELLADY,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,1,1,2,0.1,95
9,SUPREME JUSTICE,3,1400,B,55,CS CHIN,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,1,1,9,5.8,84
8,SUPREME JUSTICE,4,1600,B,54,O PLACAIS,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,2,2,8,11.3,98
6,SUPREME JUSTICE,6,1200,,53,B VORSTER,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,10,9,6,6.9,71
11,SUPREME JUSTICE,9,1200,,51,B VORSTER,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,11,12,11,5.1,72
10,SUPREME JUSTICE,3,1200,,49,B VORSTER,D MEAGHER,MUTHALAGAN A/L SUBRAMANIAM,10,9,10,6,72
3,SUPREME JUSTICE,6,1100,,52,APP CC WONG,L DRAGON,MUTHALAGAN A/L SUBRAMANIAM,5,4,3,5.1,66
5,SUPREME JUSTICE,7,1600,,52,APP N ZYRUL,L DRAGON,MUTHALAGAN A/L SUBRAMANIAM,2,2,5,4.1,96
7,SUPREME JUSTICE,12,1600,B,51,APP E FINNEGAN,S BAERTSCHIGER,MUTHALAGAN A/L SUBRAMANIAM,1,1,7,4.9,97
